zipcode,x,y
11434,1049313,186284
11205,993663,191913
11234,1004741,169040
11413,1055720,185833
10030,1000920,238286
10012,985103,202622
10023,989053,219796
11219,982911,170768
11419,1035379,192695
11375,1029086,200815
11365,1037601,205980
11230,995073,170015
10065,993799,219369
11422,1058119,183617
11218,990894,171078
11233,1004508,187554
11220,981330,174686
11213,1003590,182575
11213,1002679,182634
11361,1048225,218368
11216,998016,183776
11218,992717,172055
11215,985244,181875
10309,922370,135793
11220,982630,175309
11370,1016400,217406
10301,958471,162054
11209,975965,164852
11237,1009638,192931
11220,981716,174049
11237,1007587,194257
11375,1027956,198287
10029,999112,227601
10456,1012857,242541
11220,983551,174530
10002,986340,200575
11215,987602,179633
11101,997804,210381
10011,982625,209304
10027,999691,234590
11101,995779,210175
10306,956485,144667
11216,998138,187175
11211,995971,197489
10012,984240,204974
11221,1001064,188398
11434,1046814,188430
10305,959983,153109
11375,1026217,199485
11230,995011,167057
11219,983613,167073
11375,1024986,198281
10018,988483,212587
11420,1035571,187194
10002,988402,201741
11375,1029006,202974
11233,1005110,182520
10039,1001158,240701
11236,1011243,168127
10029,1000158,228264
11691,1044207,155037
11207,1014213,181408
11691,1051143,155775
11219,987379,171220
11433,1042870,192780
11433,1042719,192689
11435,1039556,190797
11226,995201,177258
11692,1043709,156113
11223,991951,154864
11434,1050628,185957
11412,1049854,192453
11213,999127,182263
10012,984158,204383
11226,995246,172537
11231,984197,187135
11385,1007788,196937
10460,1021006,244262
10036,990204,214983
10304,963133,167332
11420,1036037,187967
11357,1032978,228774
11418,1030566,192340
10301,959720,171243
11433,1047518,194312
11412,1048297,195383
10001,985803,211965
10011,984939,208017
10456,1008541,244028
11238,995928,186026
11356,1026752,225264
11237,1006274,194080
10303,939591,169109
11213,1002673,181050
11434,1050831,186576
10309,928149,131040
10029,999576,226220
10305,966994,161040
10029,1000164,227274
10040,1003537,251239
10017,991504,213112
11691,1052551,158246
11372,1020204,212215
10009,990007,202573
10455,1011534,237817
11226,996605,172570
11228,977203,163875
10022,992159,215346
11212,1004600,180132
11369,1020885,215834
11224,988727,149755
11208,1016138,187543
11222,995131,205614
10471,1009627,266218
10454,1008250,234269
11201,989343,191286
10001,985449,212209
11236,1013914,175583
11215,986579,183091
11422,1055967,179708
11210,996718,170420
11229,998143,156921
11385,1009250,197129
11368,1021585,210902
11228,977705,163333
10026,997835,229874
11236,1013400,174468
10466,1029221,264052
10023,988271,223207
11234,1004645,163671
11356,1025949,224971
11201,986863,189416
10021,994806,220130
10013,983639,201451
10031,997107,238835
11421,1024585,190685
10466,1028258,267359
11236,1007530,171756
11204,990236,167296
11230,995927,170182
11207,1013594,187299
11230,994163,161436
11219,983505,171294
10312,933237,139019
10312,934779,136541
11357,1036916,228426
11691,1051165,155610
11213,1003846,181703
11214,983403,160967
10012,984198,202946
11217,988623,187706
10453,1008585,248872
10034,1006801,257354
10011,986335,210107
11226,995768,173347
11429,1058803,199732
10466,1023906,263085
11211,995390,198837
11205,991780,190036
10021,995203,220327
11221,1005815,194335
11221,1002756,191658
10027,999104,235509
10022,992596,214512
10022,992576,214517
10032,1000393,243260
11237,1005859,195265
10017,990760,214930
11237,1006539,195315
11223,993403,153771
11385,1014636,195771
10018,988422,212922
11691,1048741,154821
10462,1021809,248249
11106,1002929,214650
11436,1040839,183750
11231,982725,188595
10013,983029,203896
10003,986484,203626
11203,1001072,177633
11434,1047347,187871
11356,1027541,227415
10013,983670,201284
11221,1004792,190595
10012,985428,201917
10032,1000682,242842
10014,982970,204170
11223,994218,157141
10001,984965,211338
10010,986515,209464
11367,1035344,201383
11228,981788,166605
11222,997146,205337
11357,1038394,227912
10457,1010532,244840
11429,1054308,195574
11236,1013495,169671
11373,1017751,208274
10024,992148,224777
11385,1008894,197261
11354,1031303,218480
10314,938929,153296
11236,1006626,172560
11385,1010333,198882
11418,1030029,192426
11208,1017372,183955
11434,1046278,181519
11427,1056887,205866
11236,1008526,177218
11213,1001254,185887
10065,994382,216844
11234,1005235,166281
11235,995171,150553
11106,1001675,218853
11231,979971,185270
11204,985233,164536
11236,1010757,172497
10048,980320,198438
11203,1006465,174131
10034,1005940,254302
11217,991572,189193
11427,1050892,202140
10469,1025214,259577
11214,984450,158768
10035,1002036,230268
11203,1005654,174340
10031,1000132,240567
11435,1038138,190511
10466,1025532,264039
11223,992823,157777
11237,1007073,194292
10303,938091,169804
10314,939305,148940
11432,1040502,196037
11212,1009930,182971
10306,952329,140433
11228,981038,160477
10009,989736,204735
11208,1020002,184937
10028,999937,222314
11427,1053664,202425
11220,979891,173495
11417,1026942,186522
10304,962280,166901
11356,1028556,226863
10007,982226,199035
10009,989963,202301
11203,1004284,177940
11212,1009721,182370
11208,1020012,181852
11432,1045020,199715
11226,996339,172924
11207,1016658,183238
11235,1002396,153444
10459,1012802,242165
11435,1037113,197090
11411,1058999,189507
10013,982848,202677
10038,984988,199263
11435,1035629,198380
11212,1007520,179817
11214,988360,154881
11223,988593,154983
11235,997004,154771
10462,1021786,244195
10303,943640,169943
10303,943601,169779
10013,982978,203555
10034,1006127,255243
11377,1013090,208036
10128,997494,224979
11222,995874,206228
10465,1032339,243303
11368,1020447,214848
11203,1000117,180887
11234,1004231,168686
10038,985166,198352
11224,988715,149790
10473,1026211,238297
10454,1005426,233763
11217,990211,190319
11217,987223,187836
11432,1037633,198723
11236,1009010,170838
10027,996516,235376
11372,1018171,212228
10027,997392,234703
10302,948106,171841
10302,946091,169717
10472,1019600,243325
11215,987076,181541
10022,990462,215438
11106,1005788,216811
11236,1011397,170069
11420,1032890,183764
11236,1010200,172720
11422,1057197,182473
10021,994779,220083
11385,1007703,199218
10310,949762,169477
11379,1017910,199143
11694,1029097,150121
10032,1000626,242622
10456,1011709,243970
10314,946317,159121
10463,1010757,262483
10016,988952,210228
10028,997631,222345
11237,1009781,193134
11237,1009473,192720
11230,992365,167262
11218,991282,176768
11209,978006,169552
11420,1037884,182323
11210,998592,170071
11228,984183,165271
11004,1063081,210322
10030,999978,236860
11692,1043383,155422
11691,1052746,160519
11423,1045220,197837
10009,989206,202721
11219,983324,166389
10038,984831,198659
11209,978392,169994
11432,1044858,200642
11235,997613,152752
10003,986295,207269
11433,1045408,193149
83,991853,217951
10022,992295,217702
10451,1006664,237186
10455,1007957,237534
10029,999891,226274
11238,994693,190156
10305,959753,154591
11356,1028223,225371
10032,1000402,243248
11221,1001359,188586
11212,1004607,181708
11203,1003628,175964
11367,1031848,205619
11235,995245,153600
11215,988929,186024
11209,975773,164225
11233,1004396,186645
11209,975736,164105
10024,992314,224995
11379,1017459,199882
10024,991409,225187
11221,1006508,193087
11422,1059245,184266
11364,1049390,212833
10032,1000454,242921
10456,1010718,241149
10461,1025870,248728
11205,995776,193059
11229,997225,157064
10456,1008330,244601
11208,1018102,186341
11226,995633,174706
10312,938928,136817
11373,1020034,208712
11357,1031294,226129
11204,990265,166932
11358,1037834,214006
11416,1028688,189849
10468,1011246,252257
10473,1022945,238696
11208,1021310,184301
10456,1007691,241498
11201,986520,189075
11212,1008420,179384
10469,1023064,254071
10011,982851,209804
10472,1020861,239989
11221,1005083,191471
11694,1029092,149505
11233,1001762,188497
11204,987123,163039
11231,983450,185895
11209,976942,169483
11370,1015412,215063
10471,1012670,264215
10459,1011438,239114
11374,1021504,204505
10024,990414,225140
11228,979742,160508
10456,1011344,242340
11422,1057019,176544
11233,1010523,186293
10031,998533,240380
11207,1015622,181114
11207,1016461,180687
11231,984709,186038
11207,1012892,185309
11436,1042116,184711
11418,1032891,194643
10014,983181,208424
10305,961451,159277
10034,1005402,255392
11369,1020383,217769
10031,999174,240323
10013,983591,201167
11203,1003603,172847
11413,1050628,182594
10040,1003249,251579
10302,946564,172568
11210,997951,163708
11432,1038751,196284
11233,1005739,183192
11233,1005835,184556
11693,1035696,153180
10128,998113,223330
10302,945544,171350
11694,1029302,150277
10460,1017255,245893
10027,998092,235190
11213,1001883,183954
11208,1017178,184266
11207,1008230,189540
11436,1040199,184924
11414,1031939,176932
11226,996579,173784
11372,1017544,211839
11413,1052994,188894
11219,985527,169461
10012,985350,201658
11223,988915,160153
11226,995267,174746
11370,1014352,217011
10031,998632,239086
11223,991719,153522
10013,982816,201229
11208,1018546,187516
11373,1019009,209395
10012,985070,202493
10034,1006086,253167
10452,1007179,245695
10012,984397,202405
11220,980081,170217
11219,984394,168584
10032,1000438,245084
11223,994798,155782
11418,1030318,193731
11217,989683,189982
11236,1007137,172986
11214,981714,158675
11214,983721,162038
11213,1000200,181988
11236,1011083,172444
10002,989255,199195
11357,1041135,224733
11208,1021887,184818
11236,1008932,173369
11691,1052394,160444
11358,1043151,212926
11234,1001614,165347
11365,1041724,210516
10029,997939,225779
11418,1034027,195024
11216,997706,183676
11375,1025690,206963
10451,1007120,239426
11373,1015261,208652
11201,987158,189337
10034,1006631,253347
11436,1040283,188851
10005,982184,196510
10002,985889,198538
11235,999800,154695
10468,1012783,255253
11361,1045018,220009
11104,1004304,207647
11210,1000326,165834
11226,996097,172851
11226,996134,173199
11226,996100,172825
11385,1012113,198073
10025,992356,229321
11357,1034874,223400
11420,1033771,185056
11214,984528,162058
11218,991598,173671
11423,1046963,197937
11421,1022192,190344
11230,992447,169291
10009,990650,203636
11228,984496,164694
10467,1016200,260693
11413,1053633,185227
10017,990507,214474
10465,1028426,240983
10309,926149,137646
10303,940394,170791
11385,1011965,198541
10310,948859,167658
10301,956150,170430
10301,959735,171240
11691,1051116,155971
11233,1009161,185682
10453,1011498,251451
10035,1001537,233319
10002,991055,201209
11375,1028323,201677
10035,1002174,231689
11201,988408,190850
11234,1010757,160516
11364,1048431,208084
10026,995372,232721
10016,990959,210603
11216,1000338,187020
10458,1013808,254517
10472,1020926,242593
11214,981961,158986
11206,999555,193624
11362,1057336,219262
10032,1000255,243038
11356,1028008,226310
11211,996886,196740
10472,1021050,241935
10472,1021052,241886
10467,1020393,257120
11411,1054479,190947
11206,998987,198447
10013,981946,204293
11236,1008792,173090
11206,1000770,194265
11207,1013589,180231
11223,989329,157270
10013,982044,200544
11377,1012211,212637
11104,1006863,212365
11368,1024833,209631
10011,984563,208750
10452,1005857,246289
10031,999334,240984
11221,1002627,192452
11355,1032606,215565
11691,1056012,157594
10302,947183,171652
10023,987654,221766
11203,1004809,172108
11221,1005057,192893
11236,1008155,170678
11235,1000655,150340
10027,995527,235976
10039,1001237,239768
10040,1003244,251210
11230,995489,161628
10301,958134,164337
11214,984430,162468
11229,999865,159685
11215,988733,184803
11236,1015262,173987
11201,985759,189299
11231,982405,184397
11203,1001116,177179
11223,994406,159759
10003,987532,208053
11365,1045412,212047
11201,989537,190168
11433,1041125,194951
10034,1005406,253346
10027,997041,233335
11201,988056,191365
11206,999797,195014
10032,1000457,242926
10034,1005010,253311
11691,1053922,159320
10031,998679,240299
11238,993901,188913
10310,953805,172014
10019,986710,218201
10301,960328,172468
11207,1009042,189955
11219,982867,169456
10312,934101,137499
11229,998143,157712
11354,1036223,219392
11229,1000515,158056
11215,988588,185685
11203,1002474,180157
10031,999460,241222
10031,999486,241270
10312,933592,139090
11224,987107,150018
11434,1047410,181589
10314,948457,157370
11228,977923,163191
10472,1017013,240537
10021,996609,219314
11372,1014655,212978
11235,1001198,150899
11237,1009767,191739
11236,1009205,169399
11104,1004960,210198
10128,996986,225746
11217,988233,189947
10454,1007751,235067
10457,1011034,248598
10462,1021022,247415
11429,1055001,195714
11377,1013595,208283
10024,990716,225880
11224,982706,149359
11221,1007669,191170
11201,986032,189646
11103,1008313,215455
10023,990469,223139
11220,983375,174299
10312,929976,135667
11355,1030463,211338
11216,998819,190235
11220,981112,171442
10040,1003943,252332
11365,1042824,212281
11238,994008,185864
11219,985264,167896
11230,993163,161760
11354,1030260,218863
11432,1043834,201449
11220,978194,173512
